date lat lon thetamin amplitude circulation radius
1959012900   74.92  192.99 1011.87    8.00  505.59   -0.32
1959012906   74.92  192.99 1010.76    9.80    0.00   -1.11
1959012912   74.25  201.04 1012.10    5.22  248.26    1.34
1959012918   72.11  214.70 1011.22   12.96  497.35   -0.88
1959013000   72.11  214.70 1011.83   11.39    0.00    0.61
1959013006   73.93  219.29 1009.50    9.48  250.91   -2.33
1959013012   75.62  225.00 1010.81    9.76  250.38    1.31
1959013018   75.62  225.00 1010.42    9.67    0.00   -0.39
1959013100   77.12  254.74 1012.27    6.73  786.32    1.85
1959013106   74.92  257.01 1009.49    7.27  251.76   -2.78
1959013112   72.69  258.69 1005.88   11.81  252.43   -3.61
15         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1959012900   70.45  349.99  997.93   23.40 -999.00 -999.00
1959012906   72.99    3.81  994.77   15.65  555.90   -3.16
1959012912   75.26    4.40  989.33   22.96  252.52   -5.45
1959012918   74.92   12.99  983.22   27.34  248.12   -6.10
1959013000   75.26   32.47  980.23   36.57  554.76   -2.99
1959013006   73.93   39.29  980.46   23.96  249.45    0.23
1959013012   72.40   45.00  980.45   30.03  249.89   -0.01
1959013018   72.40   45.00  982.10   26.37    0.00    1.65
1959013100   70.71   49.76  984.45   17.94  250.44    2.35
1959013106   68.92   53.75  985.63   17.43  251.09    1.19
1959013112   67.02   57.09  990.17   20.53  251.87    4.53
1959013118   65.06   59.93  995.09   13.72  252.74    4.92
1959020100   64.03   66.80  997.39    6.93  346.85    2.30
1959020106   61.88   68.63  998.69   11.28  255.28    1.30
1959020112   61.88   68.63 1000.52   11.27    0.00    1.83
9          -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1959020300   71.26  334.98  992.14   22.87 -999.00 -999.00
1959020306   74.92  347.01  987.84   20.55  559.64   -4.30
1959020312   77.53  354.81  983.17   15.45  354.56   -4.67
1959020318   79.78    6.34  976.57   26.13  353.73   -6.60
1959020400   79.29   18.43  977.76   22.63  249.18    1.19
1959020406   75.26   32.47  974.66   20.83  560.29   -3.10
1959020412   73.93   39.29  977.98   21.74  249.45    3.32
1959020418   72.40   45.00  981.49   23.37  249.89    3.51
1959020500   72.40   45.00  991.05   18.12    0.00    9.56
17         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1959020512   77.12  344.74  993.25   20.60 -999.00 -999.00
1959020518   79.78  353.66  987.97   24.77  354.41   -5.29
1959020600   79.78    6.34  982.94   27.95  249.13   -5.03
1959020606   79.29   18.43  979.54   21.69  249.18   -3.40
1959020612   77.12   37.88  976.39   27.42  498.91   -3.15
1959020618   77.12   52.12  971.68   31.43  351.52   -4.71
1959020700   75.26   57.53  973.52   21.09  250.75    1.84
1959020706   74.25   68.96  974.17   23.29  351.25    0.65
1959020712   74.92   77.01  975.10   27.66  248.26    0.93
1959020718   74.92   77.01  976.75   24.23    0.00    1.65
1959020800   75.26   85.60  983.25   19.76  248.12    6.49
1959020806   75.26   85.60  986.86   18.43    0.00    3.61
1959020812   75.26   94.40  991.41   16.24  248.06    4.55
1959020818   77.12  105.25  992.96   14.78  352.91    1.55
1959020900   78.38  119.06  993.40   11.56  352.37    0.44
1959020906   78.38  119.06  993.47    9.46    0.00    0.07
1959020912   77.12  127.88  994.41   14.26  249.57    0.94
20         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1959020612   62.45  321.71  976.94   28.46 -999.00 -999.00
1959020618   64.23  318.58  972.67   25.07  251.53   -4.27
1959020700   65.70  322.59  975.94   21.54  249.11    3.27
1959020706   70.71  310.24  974.29   18.77  751.68   -1.65
1959020712   73.93  309.29  977.13   19.46  357.91    2.84
1959020718   77.12  307.88  977.06   30.75  356.50   -0.07
1959020800   77.12  322.12  977.93   36.96  351.52    0.86
1959020806   77.12  344.74  977.39   23.17  555.92   -0.53
1959020812   79.78    6.34  978.75   23.04  558.14    1.36
1959020818   79.29   18.43  973.64   22.66  249.18   -5.11
1959020900   78.38   29.05  967.89   21.55  249.34   -5.75
1959020906   78.82   45.00  965.01   25.02  352.07   -2.88
1959020912   77.12   52.12  966.69   37.77  250.30    1.69
1959020918   76.35   65.56  970.82   26.45  351.66    4.12
1959021000   74.25   68.96  977.52   22.88  251.58    6.71
1959021006   74.92   77.01  984.35   27.57  248.26    6.82
1959021012   75.26   94.40  994.26   13.63  496.17    9.92
1959021018   76.35  114.44  995.18    7.46  555.55    0.92
1959021100   77.12  127.88  995.27   10.82  351.66    0.10
1959021106   77.12  127.88  993.18   11.34    0.00   -2.09
12         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1959021012   79.78  353.66  988.24   17.87 -999.00 -999.00
1959021018   79.78    6.34  981.14   18.14  249.13   -7.10
1959021100   79.78    6.34  977.10   11.01    0.00   -4.05
1959021106   79.29   18.43  974.34   16.47  249.18   -2.76
1959021112   78.82   45.00  969.43   16.17  556.94   -4.91
1959021118   78.38   60.95  965.55   20.96  352.07   -3.88
1959021200   77.12   74.74  965.22   27.58  352.35   -0.33
1959021206   77.12   74.74  964.40   29.41    0.00   -0.82
1959021212   75.26   85.60  967.18   24.89  352.92    2.77
1959021218   75.26   85.60  972.11   23.23    0.00    4.93
1959021300   75.26   94.40  974.93   23.00  248.06    2.83
1959021306   74.92  103.00  981.39   18.87  248.13    6.46
10         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1959021200   70.45  349.99  992.48   23.16 -999.00 -999.00
1959021206   72.99    3.81  994.46   26.06  555.90    1.98
1959021212   72.69   11.31  995.65   31.15  247.44    1.19
1959021218   73.30   28.30  996.20   23.79  553.47    0.55
1959021300   72.40   45.00  996.61   23.23  553.59    0.42
1959021306   67.02   57.09  998.79   17.64  753.39    2.17
1959021312   65.06   59.93  995.26   18.03  252.74   -3.53
1959021318   61.88   68.63  994.22   13.91  556.05   -1.04
1959021400   59.70   70.20  993.80   16.67  256.48   -0.42
1959021406   60.41   74.36  997.43   14.39  243.29    3.62
10         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1959021300   68.92  306.25  963.21   29.19 -999.00 -999.00
1959021306   73.30  298.30  968.12   27.44  563.04    4.90
1959021312   74.25  291.04  973.17   21.01  248.50    5.06
1959021318   77.12  285.26  974.60   31.73  355.39    1.43
1959021400   77.12  285.26  981.21   23.68    0.00    6.61
1959021406   77.12  285.26  986.17   13.46    0.00    4.95
1959021412   74.92  282.99  991.70    9.96  251.77    5.54
1959021418   74.92  282.99  992.40    8.72    0.00    0.70
1959021500   75.26  274.40  995.64    5.92  248.12    3.23
1959021506   70.45  280.01  994.87    8.18  564.30   -0.77
18         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1959021400   62.64  343.07  980.21   28.02 -999.00 -999.00
1959021406   67.71  345.26  965.96   40.41  571.82  -14.25
1959021412   70.45  349.99  962.22   40.21  356.32   -3.74
1959021418   72.99  356.19  959.72   35.25  354.90   -2.49
1959021500   77.53    5.19  953.79   39.49  562.10   -5.94
1959021506   79.29   18.43  952.81   39.72  353.04   -0.98
1959021512   80.29   35.54  953.20   39.21  352.62    0.39
1959021518   82.02   45.00  952.07   41.15  250.26   -1.12
1959021600   81.41   66.80  957.04   27.32  352.90    4.97
1959021606   82.02   81.87  959.27   33.30  249.57    2.23
1959021612   82.02   81.87  961.56   29.35    0.00    2.29
1959021618   82.02   81.87  962.18   20.12    0.00    0.62
1959021700   84.25  101.31  966.47   23.12  353.72    4.29
1959021706   84.25  101.31  969.42   16.85    0.00    2.95
1959021712   86.44  108.43  974.44   16.84  250.30    5.02
1959021718   86.44   71.57  976.40   15.63  250.01    1.96
1959021800   88.41   45.00  978.40    7.57  250.14    2.00
1959021806   88.41   45.00  980.70    7.50    0.00    2.29
8          -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1959021518   69.92  343.61  966.16   34.24 -999.00 -999.00
1959021600   72.99  356.19  968.42   30.60  557.45    2.26
1959021606   74.92   12.99  963.71   40.49  555.54   -4.70
1959021612   76.35   24.44  963.95   16.64  352.09    0.23
1959021618   77.12   52.12  963.46   16.92  703.18   -0.48
1959021700   76.35   65.56  968.20   14.57  351.66    4.74
1959021706   77.53   84.81  969.17   12.07  497.54    0.97
1959021712   77.53   84.81  973.74    8.25    0.00    4.56
8          -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1959021812   72.99  356.19  971.74   33.19 -999.00 -999.00
1959021818   72.99    3.81  964.03   27.21  247.38   -7.70
1959021900   74.92   12.99  962.12   34.01  352.79   -1.91
1959021906   74.92   12.99  961.13   36.82    0.00   -0.99
1959021912   74.25   21.04  963.91   25.00  248.26    2.78
1959021918   75.26   32.47  963.22   26.12  351.25   -0.69
1959022000   75.26   32.47  964.86   28.10    0.00    1.64
1959022006   75.26   32.47  969.48   18.89    0.00    4.62
11         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1959021906   72.11  214.70  998.55   11.81 -999.00 -999.00
1959021912   72.11  214.70  999.71   12.01    0.00    1.16
1959021918   72.11  214.70  997.30   12.49    0.00   -2.40
1959022000   72.11  214.70  997.26   13.70    0.00   -0.04
1959022006   72.11  214.70  996.86   12.89    0.00   -0.40
1959022012   73.93  219.29  997.15   10.35  250.91    0.29
1959022018   75.62  225.00  997.17   13.11  250.38    0.02
1959022100   75.62  225.00  997.29   10.78    0.00    0.12
1959022106   77.12  232.12  997.43   13.90  249.92    0.14
1959022112   80.29  234.46  996.38   11.93  355.38   -1.05
1959022118   83.42  239.04  996.64    7.12  354.54    0.27
30         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1959022212   67.71  345.26  991.73   23.46 -999.00 -999.00
1959022218   70.45  349.99  985.27   22.56  356.32   -6.46
1959022300   72.99  356.19  980.61   23.13  354.90   -4.66
1959022306   72.99    3.81  970.68   24.04  247.38   -9.93
1959022312   75.26    4.40  966.41   31.91  252.52   -4.27
1959022318   75.26    4.40  968.37   25.13    0.00    1.96
1959022400   77.12   15.26  971.55   21.08  352.92    3.17
1959022406   78.38   29.05  975.22   20.15  352.35    3.67
1959022412   80.29   35.54  979.48   23.63  250.59    4.26
1959022418   82.02   45.00  979.94   23.18  250.26    0.47
1959022500   83.42   59.04  981.65   17.58  250.01    1.71
1959022506   84.25   78.69  982.92   21.51  249.86    1.27
1959022512   86.44   71.57  984.85   13.20  250.30    1.94
1959022518   86.44  108.43  985.22   13.61  250.01    0.37
1959022600   85.22  135.00  984.64   17.14  250.05   -0.59
1959022606   86.44  161.57  985.38   13.67  250.05    0.74
1959022612   84.25  191.31  986.38   13.15  353.73    1.00
1959022618   84.25  191.31  986.09   14.68    0.00   -0.29
1959022700   82.02  188.13  986.39   16.01  250.53    0.30
1959022706   81.41  203.20  988.36   11.80  249.58    1.96
1959022712   80.29  215.54  989.74   13.76  249.72    1.38
1959022718   80.29  215.54  990.42   13.24    0.00    0.68
1959022800   80.29  215.54  989.93   13.60    0.00   -0.49
1959022806   78.82  225.00  992.29    9.07  249.95    2.36
1959022812   78.82  225.00  991.76    8.17    0.00   -0.53
1959022818   80.29  234.46  992.92    7.98  249.95    1.16
1959030100   78.38  240.95  994.14    7.09  250.59    1.22
1959030106   78.38  240.95  994.99    6.39    0.00    0.85
1959030112   77.12  254.74  996.78   10.62  352.37    1.79
1959030118   77.12  254.74  997.74   11.94    0.00    0.96
8          -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1959022418   77.53  264.81  991.23    6.95 -999.00 -999.00
1959022500   72.99  273.81  988.94   14.49  562.10   -2.29
1959022506   74.92  282.99  986.63   11.78  352.79   -2.31
1959022512   74.92  282.99  988.82   10.51    0.00    2.18
1959022518   74.25  291.04  984.83   12.89  248.26   -3.99
1959022600   74.25  291.04  985.78   15.60    0.00    0.95
1959022606   77.12  285.26  984.39   21.63  355.39   -1.39
1959022612   77.12  285.26  990.01   13.86    0.00    5.63
34         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1959022418   64.85  341.57  985.67   17.51 -999.00 -999.00
1959022500   67.71  345.26  986.37   23.65  358.07    0.70
1959022506   68.19  351.03  982.40   18.74  245.91   -3.97
1959022512   68.19  351.03  977.65   15.17    0.00   -4.75
1959022518   70.71  356.63  971.79   22.89  355.06   -5.85
1959022600   70.71    3.37  965.31   22.80  246.58   -6.48
1959022606   72.99    3.81  961.81   30.57  253.27   -3.49
1959022612   75.26    4.40  962.97   37.68  252.52    1.15
1959022618   77.53    5.19  962.64   38.97  251.86   -0.33
1959022700   77.12   15.26  964.81   31.97  248.69    2.17
1959022706   79.29   18.43  963.71   31.59  251.24   -1.11
1959022712   81.41   23.20  969.79   27.27  250.78    6.09
1959022718   81.41   23.20  970.65   23.62    0.00    0.86
1959022800   83.42   30.96  976.88   17.33  250.44    6.23
1959022806   83.42   30.96  976.74   16.55    0.00   -0.14
1959022812   83.42   30.96  976.40   16.34    0.00   -0.35
1959022818   85.22   45.00  972.89   21.92  250.20   -3.50
1959030100   85.22   45.00  973.78   18.91    0.00    0.89
1959030106   85.22   45.00  973.46   18.63    0.00   -0.33
1959030112   85.22   45.00  975.55   15.75    0.00    2.09
1959030118   86.44   71.57  976.84   10.96  250.05    1.30
1959030200   86.44   71.57  977.51   12.33    0.00    0.67
1959030206   86.44   71.57  978.41   12.02    0.00    0.90
1959030212   86.44   71.57  979.07   10.91    0.00    0.66
1959030218   86.44   71.57  977.65   10.68    0.00   -1.41
1959030300   86.44   71.57  978.99   13.40    0.00    1.34
1959030306   86.44   71.57  979.04   13.45    0.00    0.05
1959030312   86.44   71.57  982.87   11.90    0.00    3.82
1959030318   86.44   71.57  984.87   11.54    0.00    2.00
1959030400   86.44   71.57  988.00   11.12    0.00    3.14
1959030406   86.44   71.57  992.18    9.21    0.00    4.17
1959030412   88.41  135.00  996.77    6.30  353.72    4.59
1959030418   88.41   45.00  997.58    6.67  250.10    0.81
1959030500   88.41   45.00  997.87    3.54    0.00    0.29
17         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1959120418   86.44  251.57  991.82   15.52 -999.00 -999.00
1959120500   85.22  225.00  988.04   16.29  250.05   -3.79
1959120506   84.25  191.31  988.01   18.57  353.45   -0.03
1959120512   83.42  210.96  986.12   11.15  249.86   -1.89
1959120518   82.02  188.13  985.14   21.28  353.32   -0.98
1959120600   79.29  198.43  986.45   15.17  354.28    1.31
1959120606   79.29  198.43  985.68   13.91    0.00   -0.77
1959120612   76.35  204.44  988.73   13.54  355.11    3.04
1959120618   76.35  204.44  990.00   13.18    0.00    1.27
1959120700   75.26  212.47  989.33   16.94  249.09   -0.66
1959120706   73.30  208.30  993.21   13.64  251.28    3.88
1959120712   72.11  214.70  993.55   23.88  248.85    0.34
1959120718   72.40  225.00  996.62   21.39  349.59    3.07
